,Unnamed: 0.1,group,image_path,x1,y1,w,h,blur,expression,illumination,invalid,occlusion,pose,width,height,aspect,area,num_faces
415,415,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_564.jpg,628,214,152,208,0,0,0,0,0,0,1024,729,wider,0.04235253772290809,2
416,416,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_774.jpg,488,176,136,182,0,0,0,0,0,0,1024,683,wider,0.035390739385065886,1
420,420,12--Group,12--Group/12_Group_Group_12_Group_Group_12_774.jpg,234,128,324,372,0,0,1,0,0,1,1024,683,wider,0.1723325402635432,1
425,425,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_416.jpg,609,93,96,125,0,0,0,0,0,0,1024,768,wider,0.0152587890625,2
426,426,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_416.jpg,762,198,87,95,0,0,0,0,0,0,1024,768,wider,0.010509490966796877,2
438,438,12--Group,12--Group/12_Group_Group_12_Group_Group_12_839.jpg,40,112,200,286,0,0,0,0,0,0,1024,974,wider,0.05735048767967145,3
439,439,12--Group,12--Group/12_Group_Group_12_Group_Group_12_839.jpg,560,190,212,250,0,0,0,0,0,0,1024,974,wider,0.05313943788501026,3
440,440,12--Group,12--Group/12_Group_Group_12_Group_Group_12_839.jpg,710,58,238,312,0,0,1,0,0,0,1024,974,wider,0.07445136036960985,3
444,444,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_582.jpg,474,26,126,176,0,0,0,0,0,0,1024,614,wider,0.035270765472312705,1
449,449,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_216.jpg,231,197,235,335,0,0,0,0,0,0,1024,682,wider,0.11272710089809385,6
450,450,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_216.jpg,569,296,155,188,0,0,0,0,0,0,1024,682,wider,0.04172585227272727,6
451,451,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_216.jpg,471,41,84,125,1,0,0,0,0,0,1024,682,wider,0.01503505315249267,6
452,452,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_216.jpg,642,111,83,111,1,0,0,0,0,0,1024,682,wider,0.013192185208944279,6
453,453,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_216.jpg,787,123,85,110,1,0,0,0,0,0,1024,682,wider,0.013388356854838707,6
454,454,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_216.jpg,885,371,138,198,0,0,0,0,0,0,1024,682,wider,0.03912550403225806,6
455,455,12--Group,12--Group/12_Group_Group_12_Group_Group_12_127.jpg,142,68,111,161,0,0,0,0,0,0,1024,774,wider,0.022547995397286826,1
456,456,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_398.jpg,374,60,118,164,0,0,0,0,0,0,1024,695,wider,0.0271919964028777,2
457,457,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_398.jpg,638,180,114,170,0,0,0,0,0,0,1024,695,wider,0.027231339928057555,2
458,458,12--Group,12--Group/12_Group_Group_12_Group_Group_12_697.jpg,226,180,68,86,0,0,0,0,0,0,1024,494,wider,0.011560602226720649,2
459,459,12--Group,12--Group/12_Group_Group_12_Group_Group_12_697.jpg,676,168,90,116,0,0,0,0,0,0,1024,494,wider,0.020638284412955458,2
461,461,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_327.jpg,156,89,92,141,0,0,0,0,0,0,1024,768,wider,0.0164947509765625,1
462,462,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_650.jpg,292,116,234,328,0,0,0,0,0,0,1024,680,wider,0.11022518382352944,2
463,463,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_650.jpg,560,94,230,320,0,0,0,0,0,0,1024,680,wider,0.1056985294117647,2
482,482,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_404.jpg,402,202,386,450,0,0,0,0,0,0,1024,673,wider,0.25204889487369986,1
483,483,12--Group,12--Group/12_Group_Group_12_Group_Group_12_31.jpg,108,70,104,148,0,0,0,0,0,0,1024,731,wider,0.02056258549931601,5
484,484,12--Group,12--Group/12_Group_Group_12_Group_Group_12_31.jpg,368,30,96,152,0,0,0,0,0,0,1024,731,wider,0.01949384404924761,5
485,485,12--Group,12--Group/12_Group_Group_12_Group_Group_12_31.jpg,472,82,92,126,0,0,0,0,0,0,1024,731,wider,0.015486063611491109,5
486,486,12--Group,12--Group/12_Group_Group_12_Group_Group_12_31.jpg,628,98,100,144,0,0,0,0,0,0,1024,731,wider,0.01923734610123119,5
487,487,12--Group,12--Group/12_Group_Group_12_Group_Group_12_31.jpg,746,100,108,150,0,0,0,0,0,0,1024,731,wider,0.02164201436388509,5
488,488,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_308.jpg,784,188,112,138,0,0,0,0,0,0,1024,768,wider,0.0196533203125,1
489,489,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_702.jpg,220,156,138,172,0,0,1,0,0,0,1024,769,wider,0.030142636540962286,1
490,490,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_391.jpg,16,242,126,222,0,0,0,0,1,0,1024,681,wider,0.040112197136563874,3
491,491,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_391.jpg,190,362,160,182,0,0,0,0,0,0,1024,681,wider,0.04175844346549192,3
492,492,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_391.jpg,440,146,178,240,0,0,0,0,0,0,1024,681,wider,0.06126101321585903,3
493,493,12--Group,12--Group/12_Group_Group_12_Group_Group_12_793.jpg,70,272,106,116,1,0,0,0,0,0,1024,818,wider,0.014679477383863082,3
494,494,12--Group,12--Group/12_Group_Group_12_Group_Group_12_793.jpg,450,252,92,120,1,0,0,0,0,0,1024,818,wider,0.013180012224938873,3
495,495,12--Group,12--Group/12_Group_Group_12_Group_Group_12_793.jpg,732,216,96,116,1,0,0,0,0,0,1024,818,wider,0.013294621026894866,3
496,496,12--Group,12--Group/12_Group_Group_12_Group_Group_12_102.jpg,166,118,138,180,0,0,0,0,0,0,1024,682,wider,0.03556864002932551,3
497,497,12--Group,12--Group/12_Group_Group_12_Group_Group_12_102.jpg,472,102,134,180,0,0,0,0,0,0,1024,682,wider,0.03453766495601173,3
498,498,12--Group,12--Group/12_Group_Group_12_Group_Group_12_102.jpg,696,158,128,184,0,0,0,0,0,0,1024,682,wider,0.033724340175953084,3
499,499,12--Group,12--Group/12_Group_Group_12_Group_Group_12_190.jpg,262,124,96,134,0,0,0,0,0,0,1024,691,wider,0.018180173661360342,3
500,500,12--Group,12--Group/12_Group_Group_12_Group_Group_12_190.jpg,482,176,114,152,0,0,1,0,0,0,1024,691,wider,0.02448896526772793,3
501,501,12--Group,12--Group/12_Group_Group_12_Group_Group_12_190.jpg,634,76,110,152,0,0,0,0,0,0,1024,691,wider,0.02362970332850941,3
502,502,12--Group,12--Group/12_Group_Group_12_Group_Group_12_155.jpg,108,122,116,162,0,0,0,0,0,0,1024,682,wider,0.026908449413489736,6
503,503,12--Group,12--Group/12_Group_Group_12_Group_Group_12_155.jpg,248,188,80,114,0,0,0,0,0,0,1024,682,wider,0.013059017595307918,6
504,504,12--Group,12--Group/12_Group_Group_12_Group_Group_12_155.jpg,416,148,78,120,0,0,0,0,0,0,1024,682,wider,0.013402675953079179,6
505,505,12--Group,12--Group/12_Group_Group_12_Group_Group_12_155.jpg,528,74,140,196,0,0,0,0,0,0,1024,682,wider,0.03929160557184752,6
506,506,12--Group,12--Group/12_Group_Group_12_Group_Group_12_155.jpg,736,140,80,104,0,0,0,0,0,0,1024,682,wider,0.01191348973607038,6
507,507,12--Group,12--Group/12_Group_Group_12_Group_Group_12_155.jpg,848,96,116,158,0,0,0,0,0,0,1024,682,wider,0.02624404325513197,6
515,515,12--Group,12--Group/12_Group_Group_12_Group_Group_12_100.jpg,122,180,138,150,0,0,0,0,0,0,1024,768,wider,0.0263214111328125,4
516,516,12--Group,12--Group/12_Group_Group_12_Group_Group_12_100.jpg,448,152,128,166,0,0,0,0,0,0,1024,768,wider,0.027018229166666668,4
517,517,12--Group,12--Group/12_Group_Group_12_Group_Group_12_100.jpg,700,94,104,136,0,0,0,0,0,0,1024,768,wider,0.017985026041666668,4
518,518,12--Group,12--Group/12_Group_Group_12_Group_Group_12_100.jpg,620,428,130,186,0,0,0,0,0,0,1024,768,wider,0.0307464599609375,4
521,521,12--Group,12--Group/12_Group_Group_12_Group_Group_12_657.jpg,310,144,164,230,0,0,0,0,0,0,1024,683,wider,0.053932558565153735,1
522,522,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_938.jpg,228,202,202,286,0,0,1,0,0,0,1024,820,wider,0.06880240091463415,1
523,523,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_193.jpg,631,140,335,465,0,0,0,0,0,0,1024,682,wider,0.2230557528409091,2
524,524,12--Group,12--Group/12_Group_Large_Group_12_Group_Large_Group_12_193.jpg,382,120,218,299,0,0,0,0,0,0,1024,682,wider,0.0933347461510264,2
527,527,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_833.jpg,248,118,244,302,0,0,0,0,0,0,1024,585,wider,0.12301014957264955,2
528,528,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_833.jpg,540,30,246,312,0,0,0,0,0,0,1024,585,wider,0.128125,2
530,530,12--Group,12--Group/12_Group_Group_12_Group_Group_12_238.jpg,266,158,126,204,0,0,1,0,0,0,1024,768,wider,0.032684326171875,3
531,531,12--Group,12--Group/12_Group_Group_12_Group_Group_12_238.jpg,424,148,146,190,0,0,1,0,0,0,1024,768,wider,0.035273234049479164,3
532,532,12--Group,12--Group/12_Group_Group_12_Group_Group_12_238.jpg,698,170,176,210,0,0,0,0,0,0,1024,768,wider,0.0469970703125,3
537,537,12--Group,12--Group/12_Group_Group_12_Group_Group_12_395.jpg,280,102,104,126,1,0,0,0,0,0,1024,684,wider,0.01870888157894737,2
538,538,12--Group,12--Group/12_Group_Group_12_Group_Group_12_395.jpg,690,82,82,128,1,0,0,0,0,0,1024,684,wider,0.014985380116959062,2
546,546,12--Group,12--Group/12_Group_Group_12_Group_Group_12_122.jpg,438,270,82,100,0,0,0,0,0,0,1024,768,wider,0.010426839192708334,3
547,547,12--Group,12--Group/12_Group_Group_12_Group_Group_12_122.jpg,606,266,82,102,0,0,0,0,0,0,1024,768,wider,0.0106353759765625,3
548,548,12--Group,12--Group/12_Group_Group_12_Group_Group_12_122.jpg,740,164,94,124,0,0,0,0,0,0,1024,768,wider,0.014821370442708334,3
549,549,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_277.jpg,424,152,154,168,0,0,0,0,0,0,1024,628,wider,0.04023188694267516,1
551,551,12--Group,12--Group/12_Group_Group_12_Group_Group_12_162.jpg,204,78,144,200,0,0,0,0,0,0,1024,728,wider,0.03863324175824176,3
552,552,12--Group,12--Group/12_Group_Group_12_Group_Group_12_162.jpg,464,206,106,160,0,0,0,0,0,0,1024,728,wider,0.02275068681318681,3
553,553,12--Group,12--Group/12_Group_Group_12_Group_Group_12_162.jpg,762,172,126,172,0,0,0,0,0,0,1024,728,wider,0.029071514423076924,3
559,559,12--Group,12--Group/12_Group_Group_12_Group_Group_12_193.jpg,108,106,114,164,0,0,0,0,0,0,1024,684,wider,0.02669270833333333,4
560,560,12--Group,12--Group/12_Group_Group_12_Group_Group_12_193.jpg,340,138,98,148,0,0,1,0,0,0,1024,684,wider,0.02070769371345029,4
561,561,12--Group,12--Group/12_Group_Group_12_Group_Group_12_193.jpg,560,226,90,132,0,0,1,0,0,0,1024,684,wider,0.016961348684210526,4
562,562,12--Group,12--Group/12_Group_Group_12_Group_Group_12_193.jpg,796,116,88,130,0,0,0,0,0,0,1024,684,wider,0.016333150584795314,4
566,566,12--Group,12--Group/12_Group_Group_12_Group_Group_12_2.jpg,170,142,94,126,0,0,1,0,0,0,1024,683,wider,0.016934709004392385,4
567,567,12--Group,12--Group/12_Group_Group_12_Group_Group_12_2.jpg,324,162,82,110,0,0,0,0,0,0,1024,683,wider,0.01289691617862372,4
568,568,12--Group,12--Group/12_Group_Group_12_Group_Group_12_2.jpg,518,208,80,102,0,0,0,0,0,0,1024,683,wider,0.01166727672035139,4
569,569,12--Group,12--Group/12_Group_Group_12_Group_Group_12_2.jpg,690,114,74,116,0,0,0,0,0,0,1024,683,wider,0.01227351756954612,4
571,571,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_548.jpg,268,86,344,414,0,0,0,0,0,0,1024,821,wider,0.16940088306942752,1
581,581,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_647.jpg,546,92,92,146,0,0,0,0,0,0,1024,769,wider,0.01705746098829649,1
583,583,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_181.jpg,346,162,112,188,0,0,0,0,0,0,1024,683,wider,0.03010614934114202,2
584,584,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_181.jpg,472,262,120,148,0,0,0,0,0,0,1024,683,wider,0.025393484626647145,2
587,587,12--Group,12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_538.jpg,302,102,298,464,0,0,0,0,0,0,1024,704,wider,0.1918057528409091,1
592,592,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,176,172,108,132,0,0,0,0,0,0,1024,944,wider,0.014747748940677966,9
593,593,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,116,316,120,152,0,0,0,0,0,0,1024,944,wider,0.01886917372881356,9
594,594,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,192,492,108,172,0,1,0,0,0,0,1024,944,wider,0.01921676377118644,9
595,595,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,522,176,114,160,0,0,0,0,0,0,1024,944,wider,0.01886917372881356,9
596,596,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,606,304,118,176,0,1,0,0,0,0,1024,944,wider,0.021484375,9
597,597,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,838,228,126,174,0,0,0,0,0,0,1024,944,wider,0.02268025026483051,9
598,598,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,666,456,116,192,0,1,0,0,0,0,1024,944,wider,0.023040254237288137,9
599,599,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,796,490,116,172,0,1,0,0,0,0,1024,944,wider,0.020640227754237288,9
600,600,12--Group,12--Group/12_Group_Group_12_Group_Group_12_183.jpg,370,448,116,184,0,1,0,0,0,0,1024,944,wider,0.0220802436440678,9
603,603,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_11.jpg,686,300,72,114,0,0,0,0,0,0,1024,768,wider,0.01043701171875,1
604,604,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_1003.jpg,330,133,304,387,0,0,0,0,0,0,1024,850,wider,0.1351654411764706,1
608,608,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_573.jpg,414,192,236,326,0,0,0,0,0,0,1024,768,wider,0.09782918294270833,1
609,609,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_276.jpg,254,8,590,660,0,0,0,0,0,0,1024,683,wider,0.5567693081991215,1
611,611,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_780.jpg,260,152,144,188,0,0,0,0,0,0,1024,685,wider,0.03859489051094892,1
612,612,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_779.jpg,273,114,116,162,0,0,0,0,0,0,1024,671,wider,0.02734957153502236,3
613,613,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_779.jpg,480,135,111,147,0,0,0,0,0,0,1024,671,wider,0.023747496739940387,3
614,614,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_779.jpg,670,138,113,147,0,0,0,0,0,0,1024,671,wider,0.024175379564083457,3
615,615,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_809.jpg,328,28,346,482,0,0,0,0,0,0,1024,576,wider,0.2827487521701389,1
616,616,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_20.jpg,472,248,112,162,0,0,0,0,0,0,1024,572,wider,0.030976835664335664,1
617,617,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_705.jpg,210,144,224,282,0,0,0,0,0,0,1024,459,wider,0.1343954248366013,2
618,618,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_705.jpg,560,14,250,288,0,0,0,0,0,0,1024,459,wider,0.15318627450980393,2
621,621,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_180.jpg,470,44,164,248,0,0,0,0,0,0,1024,486,wider,0.08172582304526749,1
622,622,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_576.jpg,478,120,260,350,0,0,0,0,0,0,1024,681,wider,0.13049513582966227,1
623,623,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_88.jpg,722,82,88,140,0,0,0,0,0,0,1024,688,wider,0.017487281976744186,1
624,624,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_932.jpg,386,126,216,290,0,0,0,0,0,0,1024,576,wider,0.106201171875,1
625,625,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_653.jpg,364,190,296,420,1,0,0,0,0,0,1024,810,wider,0.14988425925925927,1
628,628,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_623.jpg,244,90,176,308,0,1,0,0,0,0,1024,820,wider,0.0645579268292683,1
629,629,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_351.jpg,536,18,252,312,1,0,0,0,0,0,1024,650,wider,0.118125,1
631,631,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_204.jpg,200,153,123,151,0,0,0,0,0,0,1024,794,wider,0.022843444977959697,2
632,632,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_204.jpg,436,57,128,176,0,0,0,0,0,0,1024,794,wider,0.027707808564231738,2
634,634,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_28.jpg,404,150,344,434,1,0,0,0,0,0,1024,608,wider,0.2397974917763158,1
635,635,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_764.jpg,170,64,364,514,0,0,0,0,0,0,1024,674,wider,0.2710844770029673,1
636,636,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_642.jpg,226,120,242,310,0,0,0,0,0,0,1024,591,wider,0.12396229906937395,1
637,637,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_59.jpg,594,124,204,308,0,0,0,0,0,0,1024,576,wider,0.10652669270833333,1
638,638,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_105.jpg,416,60,246,328,0,1,0,0,0,0,1024,680,wider,0.11587775735294115,1
639,639,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_95.jpg,196,58,148,200,0,0,0,0,0,0,1024,576,wider,0.05018446180555555,1
640,640,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_647.jpg,272,208,144,212,1,0,0,0,0,0,1024,768,wider,0.038818359375,2
641,641,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_647.jpg,656,192,116,182,1,0,0,0,0,0,1024,768,wider,0.02684529622395833,2
642,642,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_469.jpg,210,68,80,136,0,0,0,0,0,0,1024,733,wider,0.014495225102319237,3
643,643,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_469.jpg,468,96,90,152,0,0,0,0,0,0,1024,733,wider,0.0182256139154161,3
644,644,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_469.jpg,760,224,98,146,0,0,0,0,0,0,1024,733,wider,0.019062286834924967,3
647,647,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_909.jpg,446,34,366,466,0,0,0,0,0,0,1024,576,wider,0.2891642252604167,1
648,648,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_419.jpg,178,50,262,300,0,0,0,0,0,1,1024,781,wider,0.09828145006402048,1
649,649,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_906.jpg,304,124,294,382,0,0,0,0,0,0,1024,724,wider,0.1514858857044199,1
650,650,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_639.jpg,294,42,298,356,0,0,0,0,0,0,1024,683,wider,0.15168603587115667,1
651,651,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_656.jpg,408,148,166,204,0,0,0,0,0,0,1024,682,wider,0.04849019428152493,2
652,652,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_656.jpg,610,164,138,226,0,0,0,0,0,0,1024,682,wider,0.04465840359237536,2
654,654,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_672.jpg,301,105,78,111,0,0,0,0,0,0,1024,417,wider,0.020275966726618702,2
655,655,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_672.jpg,630,41,79,104,0,0,0,0,0,0,1024,417,wider,0.019240857314148683,2
656,656,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_855.jpg,488,246,108,142,0,1,0,0,0,1,1024,672,wider,0.02228655133928572,3
657,657,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_855.jpg,416,158,106,126,0,0,0,0,0,0,1024,672,wider,0.0194091796875,3
658,658,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_855.jpg,572,90,92,130,0,0,0,0,0,0,1024,672,wider,0.017380487351190476,3
659,659,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_915.jpg,222,56,158,128,0,0,1,0,0,0,1024,502,wider,0.03934262948207171,2
660,660,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_915.jpg,622,48,164,136,0,0,1,0,0,0,1024,502,wider,0.043388944223107566,2
661,661,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_1026.jpg,298,164,360,440,0,0,0,0,0,0,1024,768,wider,0.201416015625,1
662,662,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_366.jpg,246,252,206,310,0,0,0,0,0,0,1024,768,wider,0.08120218912760417,1
663,663,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_7.jpg,552,146,80,116,0,0,0,0,0,0,1024,768,wider,0.011800130208333334,1
667,667,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_527.jpg,400,290,86,120,0,0,0,0,0,0,1024,695,wider,0.014500899280575541,1
668,668,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_654.jpg,422,84,80,122,0,0,0,0,0,0,1024,768,wider,0.012410481770833334,1
669,669,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_309.jpg,568,58,160,210,0,0,0,0,0,0,1024,575,wider,0.05706521739130435,1
670,670,13--Interview,13--Interview/13_Interview_Interview_Sequences_13_334.jpg,730,76,154,216,0,0,0,0,0,0,1024,576,wider,0.056396484375,1
671,671,13--Interview,13--Interview/13_Interview_Interview_On_Location_13_896.jpg,312,80,316,466,0,1,0,0,0,0,1024,682,wider,0.21085731304985336,1
672,672,13--Interview,13--Interview/13_Interview_Interview_2_People_Visible_13_102.jpg,460,142,152,220,0,0,0,0,0,0,1024,671,wider,0.04866803278688525,1
